index,order_id,order_date,item_id,qty_ordered,price,value,discount_amount,total,category,payment_method,cust_id,final_status
271020,100545853,30/07/21,877514,2,19.2,19.2,0.0,19.2,Soghaat,bankalfalah,110690,cancelled
271021,100545856,30/07/21,877518,2,19.2,19.2,0.0,19.2,Soghaat,Payaxis,110690,cancelled
271022,100545865,30/07/21,877535,2,19.2,19.2,0.0,19.2,Soghaat,bankalfalah,110690,cancelled
271023,100545867,30/07/21,877538,2,19.2,19.2,0.0,19.2,Soghaat,bankalfalah,110690,cancelled
271024,100545869,30/07/21,877543,2,60.0,60.0,0.0,60.0,Mobiles & Tablets,Payaxis,110690,cancelled
271025,100546279,31/07/21,878208,2,1900.0,1900.0,0.0,1900.0,Mobiles & Tablets,Payaxis,110690,cancelled
271045,100540643,12/07/21,869046,2,550.0,550.0,0.0,550.0,Beauty & Grooming,cod,110691,received
271046,100540648,12/07/21,869051,2,24.5,24.5,0.0,24.5,Mobiles & Tablets,cod,55374,received
271047,100540648,12/07/21,869052,2,55.0,55.0,0.0,55.0,Women's Fashion,cod,55374,received
271048,100540648,12/07/21,869053,2,21.5,21.5,0.0,21.5,Women's Fashion,cod,55374,received
271049,100540749,12/07/21,869250,2,55.0,55.0,0.0,55.0,Women's Fashion,cod,55374,received
271050,100540749,12/07/21,869251,2,21.5,21.5,0.0,21.5,Women's Fashion,cod,55374,received
271051,100540749,12/07/21,869252,2,24.5,24.5,0.0,24.5,Mobiles & Tablets,cod,55374,received
271052,100540656,12/07/21,869062,2,1799.9,1799.9,0.0,1799.9,Computing,bankalfalah,110692,received
271055,100540657,12/07/21,869063,2,65.0,65.0,0.0,65.0,Men's Fashion,cod,110693,received
271056,100540662,12/07/21,869078,2,299.7,299.7,0.0,299.7,Men's Fashion,Payaxis,110694,cancelled
271057,100540663,12/07/21,869080,2,31.0,31.0,0.0,31.0,Home & Living,customercredit,110695,received
271058,100540663,12/07/21,869081,2,449.9,449.9,0.0,449.9,Appliances,customercredit,110695,received
271059,100540663,12/07/21,869082,2,244.5,244.5,0.0,244.5,Appliances,customercredit,110695,received
271060,100540663,12/07/21,869083,2,225.0,225.0,0.0,225.0,Appliances,customercredit,110695,received
271061,100540667,12/07/21,869088,2,146.5,146.5,0.0,146.5,Appliances,bankalfalah,110695,cancelled
271069,100540664,12/07/21,869084,2,35.0,35.0,0.0,35.0,Mobiles & Tablets,cod,110696,received
271070,100540664,12/07/21,869085,2,24.9,24.9,0.0,24.9,Mobiles & Tablets,cod,110696,received
271071,100541727,15/07/21,870917,2,28.8,28.8,0.0,28.8,Men's Fashion,cod,110696,received
271072,100541727,15/07/21,870918,2,12.4,12.4,0.0,12.4,Mobiles & Tablets,cod,110696,received
271073,100542441,18/07/21,872095,2,69.9,69.9,0.0,69.9,Mobiles & Tablets,cod,110696,received
271074,100544769,26/07/21,875637,2,69.9,69.9,0.0,69.9,Mobiles & Tablets,cod,110696,received
271075,100540669,12/07/21,869090,2,1255.0,1255.0,0.0,1255.0,Appliances,cod,110697,received
271076,100540670,12/07/21,869091,2,99.5,99.5,0.0,99.5,Women's Fashion,jazzwallet,110698,received
271077,100540670,12/07/21,869092,2,33.0,33.0,0.0,33.0,Kids & Baby,jazzwallet,110698,received
271078,100540676,12/07/21,869100,2,99.9,99.9,0.0,99.9,Men's Fashion,jazzwallet,19042,cancelled
271079,100540679,12/07/21,869106,2,169.9,169.9,0.0,169.9,Appliances,bankalfalah,110699,received
271080,100540690,12/07/21,869119,2,550.0,550.0,0.0,550.0,Beauty & Grooming,cod,110700,received
271081,100540693,12/07/21,869123,6,0.2,1.0,0.0,1.0,Others,cod,110701,cancelled
271082,100540693,12/07/21,869124,2,40.0,40.0,0.0,40.0,Women's Fashion,cod,110701,cancelled
271083,100540693,12/07/21,869126,2,299.9,299.9,0.0,299.9,Women's Fashion,cod,110701,cancelled
271084,100540698,12/07/21,869138,2,1.7,1.7,0.0,1.7,Superstore,jazzvoucher,110701,received
271085,100540698,12/07/21,869139,6,0.2,1.0,0.0,1.0,Others,jazzvoucher,110701,received
271086,100540698,12/07/21,869140,2,40.0,40.0,0.0,40.0,Women's Fashion,jazzvoucher,110701,received
271087,100540698,12/07/21,869142,2,299.9,299.9,0.0,299.9,Women's Fashion,jazzvoucher,110701,received
271088,100540695,12/07/21,869129,2,39.9,39.9,0.0,39.9,Men's Fashion,cod,29238,received
271089,100540695,12/07/21,869130,2,21.5,21.5,0.0,21.5,Men's Fashion,cod,29238,received
271090,100540695,12/07/21,869131,2,56.2,56.2,0.0,56.2,Men's Fashion,cod,29238,received
271091,100540700,12/07/21,869148,2,59.0,59.0,0.0,59.0,Women's Fashion,customercredit,54911,received
271092,100540700,12/07/21,869150,2,54.0,54.0,0.0,54.0,Women's Fashion,customercredit,54911,received
271095,100540718,12/07/21,869172,2,79.9,79.9,0.0,79.9,Computing,bankalfalah,52472,cancelled
271096,100540718,12/07/21,869173,2,9.8,9.8,0.0,9.8,Men's Fashion,bankalfalah,52472,cancelled
271097,100540718,12/07/21,869175,2,20.0,20.0,0.0,20.0,Entertainment,bankalfalah,52472,cancelled
271098,100540718,12/07/21,869176,2,36.0,36.0,0.0,36.0,Soghaat,bankalfalah,52472,cancelled
271099,100540718,12/07/21,869177,2,8.0,8.0,0.0,8.0,Beauty & Grooming,bankalfalah,52472,cancelled
271100,100540718,12/07/21,869178,2,5.9,5.9,0.0,5.9,Beauty & Grooming,bankalfalah,52472,cancelled
271101,100540719,12/07/21,869179,2,79.9,79.9,0.0,79.9,Computing,cod,52472,received
271102,100540719,12/07/21,869180,2,9.8,9.8,0.0,9.8,Men's Fashion,cod,52472,received
271103,100540719,12/07/21,869182,2,20.0,20.0,0.0,20.0,Entertainment,cod,52472,received
271104,100540719,12/07/21,869183,2,5.9,5.9,0.0,5.9,Beauty & Grooming,cod,52472,received
271105,100540719,12/07/21,869184,2,8.0,8.0,0.0,8.0,Beauty & Grooming,cod,52472,received
271106,100540719,12/07/21,869185,2,36.0,36.0,0.0,36.0,Soghaat,cod,52472,received
271119,100540725,12/07/21,869191,6,11.3,56.5,0.0,56.5,Superstore,cod,27963,received
271120,100540725,12/07/21,869192,2,89.8,89.8,0.0,89.8,Men's Fashion,cod,27963,received
271121,100540726,12/07/21,869194,3,8180.0,16360.0,0.0,16360.0,Mobiles & Tablets,bankalfalah,110702,cancelled
271122,100540727,12/07/21,869195,3,8180.0,16360.0,0.0,16360.0,Mobiles & Tablets,bankalfalah,110702,cancelled
271123,100540728,12/07/21,869196,3,8180.0,16360.0,0.0,16360.0,Mobiles & Tablets,Easypay,110702,cancelled
271124,100540733,12/07/21,869217,3,8180.0,16360.0,0.0,16360.0,Mobiles & Tablets,Easypay,110702,cancelled
271125,100540930,12/07/21,869638,3,8180.0,16360.0,0.0,16360.0,Mobiles & Tablets,bankalfalah,110702,cancelled
